Material_ID,Category,Sub_Category,Brand,Product_Name,Image_URL,Product_Page_URL,Specification,Grade,Size,Thickness,Colour,Unit,Pack_Size,Price_INR,Min_Price_INR,Max_Price_INR,GST_Status,Quality_Rating,Durability_Rating,Application,Advantages,Disadvantages,Availability,Supplier_Location,Price_Type,Data_Status,Updated_Date
MAT0423,Adhesives & Grouts,Epoxy Grout,MYK Laticrete,MYK Laticrete Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Grey,Kg,20 kg,481.98,433.78,554.28,Verify current GST,5,3,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0424,Adhesives & Grouts,Cement Grout,Weber,Weber Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Multiple,Kg,1 kg,138.47,124.62,159.24,Verify current GST,4,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0425,Adhesives & Grouts,Construction Adhesive,Pidilite,Pidilite Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,Natural,Kg,5 kg,374.48,337.03,430.65,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0426,Adhesives & Grouts,Tile Adhesive,Roff,Roff Tile Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Multiple,Kg,20 kg,403.57,363.21,464.11,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0427,Adhesives & Grouts,Stone Adhesive,MYK Laticrete,MYK Laticrete Stone Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Grey,Kg,1 kg,1575.25,1417.73,1811.54,Verify current GST,4,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0428,Adhesives & Grouts,Epoxy Grout,Weber,Weber Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Black,Kg,5 kg,845.13,760.62,971.9,Verify current GST,3,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0429,Adhesives & Grouts,Cement Grout,Pidilite,Pidilite Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,Black,Kg,20 kg,1764.04,1587.64,2028.65,Verify current GST,3,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0430,Adhesives & Grouts,Construction Adhesive,Roff,Roff Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Multiple,Kg,1 kg,2129.37,1916.43,2448.78,Verify current GST,4,3,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0431,Adhesives & Grouts,Tile Adhesive,MYK Laticrete,MYK Laticrete Tile Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Brown,Kg,5 kg,420.75,378.68,483.86,Verify current GST,5,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0432,Adhesives & Grouts,Stone Adhesive,Weber,Weber Stone Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Grey,Kg,20 kg,122.72,110.45,141.13,Verify current GST,3,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0433,Adhesives & Grouts,Epoxy Grout,Pidilite,Pidilite Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,Silver,Kg,1 kg,1001.03,900.93,1151.18,Verify current GST,5,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0434,Adhesives & Grouts,Cement Grout,Roff,Roff Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Grey,Kg,5 kg,1536.12,1382.51,1766.54,Verify current GST,5,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0435,Adhesives & Grouts,Construction Adhesive,MYK Laticrete,MYK Laticrete Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Multiple,Kg,20 kg,1568.89,1412.0,1804.22,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0436,Adhesives & Grouts,Tile Adhesive,Weber,Weber Tile Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Multiple,Kg,1 kg,1182.15,1063.94,1359.47,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0437,Adhesives & Grouts,Stone Adhesive,Pidilite,Pidilite Stone Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,Black,Kg,5 kg,2011.51,1810.36,2313.24,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0438,Adhesives & Grouts,Epoxy Grout,Roff,Roff Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Black,Kg,20 kg,1363.61,1227.25,1568.15,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0439,Adhesives & Grouts,Cement Grout,MYK Laticrete,MYK Laticrete Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Black,Kg,1 kg,1252.1,1126.89,1439.91,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0440,Adhesives & Grouts,Construction Adhesive,Weber,Weber Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Multiple,Kg,5 kg,1567.01,1410.31,1802.06,Verify current GST,5,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0441,Adhesives & Grouts,Tile Adhesive,Pidilite,Pidilite Tile Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,White,Kg,20 kg,803.18,722.86,923.66,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0442,Adhesives & Grouts,Stone Adhesive,Roff,Roff Stone Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Natural,Kg,1 kg,1285.11,1156.6,1477.88,Verify current GST,5,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0443,Adhesives & Grouts,Epoxy Grout,MYK Laticrete,MYK Laticrete Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Grey,Kg,5 kg,2102.64,1892.38,2418.04,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0444,Adhesives & Grouts,Cement Grout,Weber,Weber Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Multiple,Kg,20 kg,671.97,604.77,772.77,Verify current GST,3,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0445,Adhesives & Grouts,Construction Adhesive,Pidilite,Pidilite Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,Brown,Kg,1 kg,1462.06,1315.85,1681.37,Verify current GST,5,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0446,Adhesives & Grouts,Tile Adhesive,Roff,Roff Tile Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Beige,Kg,5 kg,1830.96,1647.86,2105.6,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0447,Adhesives & Grouts,Stone Adhesive,MYK Laticrete,MYK Laticrete Stone Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.myklaticrete.com/,Polymer Modified,Standard,Standard,,Grey,Kg,20 kg,289.29,260.36,332.68,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0448,Adhesives & Grouts,Epoxy Grout,Weber,Weber Epoxy Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.in.weber/,Epoxy,Standard,Standard,,Grey,Kg,1 kg,1491.79,1342.61,1715.56,Verify current GST,4,4,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0449,Adhesives & Grouts,Cement Grout,Pidilite,Pidilite Cement Grout Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.pidilite.com/,C1,Standard,Standard,,White,Kg,5 kg,269.92,242.93,310.41,Verify current GST,4,5,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0450,Adhesives & Grouts,Construction Adhesive,Roff,Roff Construction Adhesive Standard,https://images.unsplash.com/photo-1503387762-592deb58ef4e?auto=format&fit=crop&w=900&q=80,https://www.roff.in/,C2,Standard,Standard,,Beige,Kg,20 kg,1516.16,1364.54,1743.58,Verify current GST,4,3,"Tile, stone and construction bonding",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0451,Doors & Windows,uPVC Window,Fenesta,Fenesta uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,2x3 ft,,Brown,Sq Ft,1 sq ft,6283.61,5655.25,7226.15,Verify current GST,5,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0452,Doors & Windows,Aluminium Window,AIS Windows,AIS Windows Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,3x4 ft,,Black,Piece,1 piece,11518.67,10366.8,13246.47,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0453,Doors & Windows,Flush Door,Fenestration,Fenestration Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,4x7 ft,,Grey,Sq Ft,1 sq ft,9868.47,8881.62,11348.74,Verify current GST,3,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0454,Doors & Windows,uPVC Door,Generic,Generic uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,5x7 ft,,Beige,Piece,1 piece,13878.45,12490.61,15960.22,Verify current GST,4,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0455,Doors & Windows,Sliding Window,Fenesta,Fenesta Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,6x7 ft,,Multiple,Sq Ft,1 sq ft,14188.84,12769.96,16317.17,Verify current GST,3,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0456,Doors & Windows,uPVC Window,AIS Windows,AIS Windows uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,2x3 ft,,Grey,Piece,1 piece,2974.67,2677.2,3420.87,Verify current GST,4,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0457,Doors & Windows,Aluminium Window,Fenestration,Fenestration Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,3x4 ft,,Black,Sq Ft,1 sq ft,4655.88,4190.29,5354.26,Verify current GST,3,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0458,Doors & Windows,Flush Door,Generic,Generic Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,4x7 ft,,Multiple,Piece,1 piece,6995.24,6295.72,8044.53,Verify current GST,5,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0459,Doors & Windows,uPVC Door,Fenesta,Fenesta uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,5x7 ft,,Beige,Sq Ft,1 sq ft,4272.56,3845.3,4913.44,Verify current GST,3,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0460,Doors & Windows,Sliding Window,AIS Windows,AIS Windows Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,6x7 ft,,Grey,Piece,1 piece,11146.79,10032.11,12818.81,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0461,Doors & Windows,uPVC Window,Fenestration,Fenestration uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,2x3 ft,,Beige,Sq Ft,1 sq ft,11229.27,10106.34,12913.66,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0462,Doors & Windows,Aluminium Window,Generic,Generic Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,3x4 ft,,Natural,Piece,1 piece,9344.32,8409.89,10745.97,Verify current GST,5,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0463,Doors & Windows,Flush Door,Fenesta,Fenesta Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,4x7 ft,,Beige,Sq Ft,1 sq ft,1481.07,1332.96,1703.23,Verify current GST,3,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0464,Doors & Windows,uPVC Door,AIS Windows,AIS Windows uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,5x7 ft,,Black,Piece,1 piece,7341.81,6607.63,8443.08,Verify current GST,4,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0465,Doors & Windows,Sliding Window,Fenestration,Fenestration Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,6x7 ft,,Natural,Sq Ft,1 sq ft,5933.62,5340.26,6823.66,Verify current GST,5,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0466,Doors & Windows,uPVC Window,Generic,Generic uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,2x3 ft,,Natural,Piece,1 piece,4709.19,4238.27,5415.57,Verify current GST,3,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0467,Doors & Windows,Aluminium Window,Fenesta,Fenesta Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,3x4 ft,,Multiple,Sq Ft,1 sq ft,10571.53,9514.38,12157.26,Verify current GST,3,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0468,Doors & Windows,Flush Door,AIS Windows,AIS Windows Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,4x7 ft,,White,Piece,1 piece,4782.1,4303.89,5499.41,Verify current GST,5,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0469,Doors & Windows,uPVC Door,Fenestration,Fenestration uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,5x7 ft,,Brown,Sq Ft,1 sq ft,9760.67,8784.6,11224.77,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0470,Doors & Windows,Sliding Window,Generic,Generic Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,6x7 ft,,Beige,Piece,1 piece,3466.93,3120.24,3986.97,Verify current GST,4,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0471,Doors & Windows,uPVC Window,Fenesta,Fenesta uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,2x3 ft,,Multiple,Sq Ft,1 sq ft,7004.68,6304.21,8055.38,Verify current GST,4,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0472,Doors & Windows,Aluminium Window,AIS Windows,AIS Windows Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,3x4 ft,,White,Piece,1 piece,11540.26,10386.23,13271.3,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0473,Doors & Windows,Flush Door,Fenestration,Fenestration Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,4x7 ft,,White,Sq Ft,1 sq ft,8062.6,7256.34,9271.99,Verify current GST,4,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0474,Doors & Windows,uPVC Door,Generic,Generic uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,5x7 ft,,Beige,Piece,1 piece,1106.37,995.73,1272.33,Verify current GST,4,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0475,Doors & Windows,Sliding Window,Fenesta,Fenesta Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,6x7 ft,,Brown,Sq Ft,1 sq ft,5101.76,4591.58,5867.02,Verify current GST,5,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0476,Doors & Windows,uPVC Window,AIS Windows,AIS Windows uPVC Window 2x3 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,2x3 ft,,Multiple,Piece,1 piece,10933.77,9840.39,12573.84,Verify current GST,5,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0477,Doors & Windows,Aluminium Window,Fenestration,Fenestration Aluminium Window 3x4 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,30 mm Door,Standard,3x4 ft,,Silver,Sq Ft,1 sq ft,12310.38,11079.34,14156.94,Verify current GST,5,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0478,Doors & Windows,Flush Door,Generic,Generic Flush Door 4x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,,35 mm Door,Standard,4x7 ft,,Black,Piece,1 piece,7031.98,6328.78,8086.78,Verify current GST,3,5,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
